category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Deal of the Day,,Caramel Frappe [Regular],₹339,,"Serves 1 | Velvety coffee blended with golden caramel into a luxuriously icy delight.
 Kcal: Regular: 289. Allergen contains - Milk,Soy",Veg,5.0,1,,In Stock
Deal of the Day,,Hot Sea Salt Mocha [Regular],₹325,,"Serves 1 | A warm embrace of rich chocolate and espresso, finished with a gentle sea salt touch.
Size - 240ml for Regular & 142 Kcal respectively. Allergen contains - Milk, Soy. An average active adult requires 2000 kcal energy per day.",Veg,4.7,4,,In Stock
Deal of the Day,,Hot Orange Zest Mocha [Regular],₹319,,"Serves 1 | Luxurious chocolate and espresso balanced with a subtle orange brightness.
Size - 240ml for Regular & 149 Kcal respectively. Allergen contains - Milk,Soy. An average active adult requires 2000 kcal energy per day.",Veg,4.9,10,,In Stock
Deal of the Day,,Hot Dry Hazelnut Cappuccino [Regular],₹325,,"Serves 1 | Silky espresso crowned with thick foam and nutty hazelnut depth.
Size - 240ml for Regular & 155 Kcal respectively. Allergen contains - Milk,Nut. An average active adult requires 2000 kcal energy per day.",Veg,4.0,2,,In Stock
Deal of the Day,,Hot Caramel Macchiato [Regular],₹345,,"Serves 1 | Sweet, rich, and comforting—our hot caramel macchiato is indulgence perfected.
Size - 240ml for Regular & 201 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,,,,In Stock
Deal of the Day,,Hot French Vanilla Latte [Regular],₹339,,"Serves 1 | Smooth espresso blended with creamy milk and rich French vanilla for a cozy indulgence.
 Size - 240ml for Regular & 145 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,4.0,2,,In Stock
Deal of the Day,,Toffee Nut Frappe [Regular],₹389,,"Serves 1 | Smooth coffee frappé swirled with sweet toffee nut richness.
Kcal: Regular: 308. Allergen contains - Milk, Wheat, Soy",Veg,,,,In Stock
Deal of the Day,,Choco Hazelnut Frappe [Regular],₹349,,"Serves 1 | Thick, creamy, and indulgent—chocolate and hazelnut in perfect harmony.
Size - 360ml for Regular & 365 Kcal respectively. Allergen contains - Milk,Soy,Nuts. An average active adult requires 2000 kcal energy per day.",Veg,4.6,10,,In Stock
Deal of the Day,,Iced-Signature Filter Coffee [Regular],₹269,,"Serves 1 | Classic South Indian coffee, made with jaggery and milk.Size - 360ml for Regular & 142 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,5.0,2,,In Stock
Deal of the Day,,Iced Flatwhite [Regular],₹259,,"Serves 1 | A rich espresso, made with milk, topped with micro foam.Size - 360ml for Regular & 83 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,4.0,2,,In Stock
Deal of the Day,,Iced Chocolate [Regular],₹259,,"Serves 1 | Lush chocolate folded into cold milk for a creamy, refreshing classic.
Size - 360ml for Regular & 199 Kcal respectively. Allergen contains - Milk,Soy. An average active adult requires 2000 kcal energy per day.",Veg,4.8,5,,In Stock
Deal of the Day,,Iced Toffee Nut Latte [Regular],₹379,,"Serves 1 | A dessert-like iced latte with deep toffee richness and nutty warmth.
Kcal: Reg: 170. Allergen contains - Milk, Wheat",Veg,4.0,1,,In Stock
Deal of the Day,,Iced Sea Salt Mocha [Regular],₹329,,"Serves 1 | Rich chocolate and bold espresso over ice, lifted with a subtle sea salt finish.
Size - 360ml for Regular & 171 Kcal respectively. Allergen contains - Milk,Soy. An average active adult requires 2000 kcal energy per day.",Veg,4.0,1,,In Stock
Deal of the Day,,Iced Orange Zest Mocha [Regular],₹329,,"Serves 1 | Silky iced mocha with a burst of orange zest—sweet, bold, and refreshing.
Size - 360ml for Regular & 142 Kcal respectively. Allergen contains - Milk,Soy. An average active adult requires 2000 kcal energy per day.",Veg,3.8,3,,In Stock
Deal of the Day,,Iced Dry Hazelnut Cappuccino [Regular],₹329,,"Serves 1 | Cold, smooth, and luxuriously nutty—hazelnut cappuccino perfected over ice.
Size - 360ml for Regular & 165 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,5.0,2,,In Stock
Deal of the Day,,Iced Caramel Macchiato [Regular],₹355,,"Serves 1 | Chilled milk layered with bold espresso and finished with a rich caramel drizzle.
Size - 360ml for Regular & 152 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,,,,In Stock
Deal of the Day,,Iced French Vanilla Latte [Regular],₹349,,"Serves 1 | Cold, creamy latte infused with smooth French vanilla and bold espresso.
 Size - 240ml for Regular & 145 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,5.0,1,,In Stock
Deal of the Day,,Lemon Cold Brew [Regular],₹335,,"Serves 1 | Bold cold brew meets fresh lemon for a bright, thirst-quenching twist.",Veg,5.0,3,,In Stock
Deal of the Day,,Iced Japanese Matcha Latte [Regular],₹299,,"Serves 1 | A premium iced latte with authentic matcha and silky milk for the ultimate refreshment.
Size - 360ml for Regular & 152 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,5.0,3,,In Stock
Deal of the Day,,Hot Toffee Nut Latte [Regular],₹369,,"Serves 1 | A comforting hot latte layered with sweet, nutty toffee richness.
Kcal: Reg: 170. Allergen contains - Milk, Wheat",Veg,,,,In Stock
Deal of the Day,,Hot Flatwhite [Regular],₹249,,"Serves 1 | Intense espresso finished with satin-smooth milk for a refined indulgence.
Size - 240ml for Regular & 95 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,,,,In Stock
Deal of the Day,,Hot Japanese Matcha Latte [Regular],₹289,,"Serves 1 | Ceremonial Japanese matcha whisked into velvety milk for a smooth, warming indulgence.",Veg,4.0,2,,In Stock
Deal of the Day,,Mocha Choco Chip Frappe [Regular],₹369,,"Serves 1 | Rich mocha blended with crunchy choco chips into a thick, icy indulgence.
Kcal: Reg: 474. Allergen contains - Milk,Wheat,Soy",Veg,4.1,3,,In Stock
